,title,platform,release_date,other_platforms,metascore,user_score,developer,publisher,genre,players,rating,summary,url
55,Earth & Beyond,pc,"Sep  2, 2002",,82,7.1,Westwood Studios,Electronic Arts,"['Role-Playing', ',                                            ', 'Massively Multiplayer Online', ',                                            ', 'Massively Multiplayer', ',                                            ', 'Sci-Fi', ',                                            ', 'Sci-Fi', ' ']",Massively Multiplayer,T,"Welcome to Earth & Beyond, the first online role-playing galaxy. It's your turn to pilot your own starship, adventure in a massive galaxy, and take part in a thriving community. Alien encounters, fierce combat, cutthroat commerce, new discoveries, perilous quests, strategic alliances, diplomatic backstabbing, and epic wars await you and the friends you meet online. Earth & Beyond allows you to build your character and career in three distinct ways: exploration, trade and combat. The game is designed around these three activities, and each race, profession, skill, starship and item affects how well you excel in these core activities. [Electronic Arts]",https://metacritic.com/game/pc/earth-beyond
56,Syberia,pc,"Sep  1, 2002","['iPhone/iPad', 'PlayStation 3', 'Switch', 'Xbox 360']",82,8.5,Microids,The Adventure Company,"['Adventure', ',                                            ', '3D', ',                                            ', 'Fantasy', ',                                            ', 'Third-Person', ',                                            ', 'Fantasy', ' ']",No Online Multiplayer,T,"Syberia is a pure adventure game, where the player will discover a magical world of automatons and meet amazing and intriguing characters in 4 mysterious and incredibly beautiful, realistic and detailed European environments. Syberia is a 3rd person perspective single-player, adventure game using unequalled graphics with 3D characters, with a rich and evolving storyline and a cast of very intriguing and interesting characters.",https://metacritic.com/game/pc/syberia
57,The Lord of the Rings: The Two Towers,playstation-2,"Oct 21, 2002",,82,8.1,Stormfront Studios,EA Games,"['Action', ',                                            ', ""Beat-'Em-Up"", ' ']",1 Player,T,"Join the fellowship and experience all of the action from the first two blockbuster movies in The Lord of the Rings trilogy. Step into the roles of Aragorn the Ranger, Legolas the Elf, and Gimli the Dwarf, each with their own set of upgradeable attacks and combos. Battle Sauron's minions including an army of 10,000 Uruk-Hai on the walls of Helm's Deep, hordes of Orcs on the plains of Rohan, and even the monstrous Cave Troll in Balin's Tomb. With scenes from both movies, and exclusive interviews with the stars from the films, you'll have everything you need to determine the fate of Middle-earth. [Electronic Arts]",https://metacritic.com/game/playstation-2/the-lord-of-the-rings-the-two-towers
58,Celtic Kings: Rage of War,pc,"Aug 21, 2002",,82,7.3,Haemimont,Strategy First,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Historic', ',                                            ', 'General', ',                                            ', 'Historic', ' ']",1-8 ,E,"Both RTS and Role-Playing gamers will enjoy the experience of becoming the young Warrior Larax, who after losing his beloved one, has given himself to the goddess of war, Kathubodua. In strategic mode, you play against computer opponents or other players on the Internet exercising your strategic and tactical skills to achieve objective victory. You train and command many units, hire and develop heroes, acquire powerful artefacts and conquer strongholds and villages. Launch large-scale military campaigns against your foes to bring them to their knees. The game-play in this mode is similar to the traditional RTS gameplay. In adventure mode, you control a party of heroes and explore the world as the struggle between Caesar and the Gaul chieftain evolves. Which side you will support? Will you betray your allies of yesterday? Will you follow the mysterious druids as they request your assistance? Command strongholds and large armies; take risky missions behind the enemy lines. Find powerful artefacts to support you. [Strategy First]",https://metacritic.com/game/pc/celtic-kings-rage-of-war
59,NHL Hitz 20-03,playstation-2,"Sep 16, 2002",,82,8.5,Midway,Midway,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Arcade', ' ']",1-4 ,E,"As the only dedicated adrenaline-style hockey videogame franchise for next-generation platforms, NHL Hitz 20-03 showcases over-the-top 3-on-3 (plus goalies) gameplay with players who leap, glide, check, pass and score on would-be defenders. This newest version of Hitz runs up the score on the hockey videogame category with new features such as the all-new franchise mode, which enhances the single gamer experience by giving users the power to create a team from infancy, grow that team through international competition, earn a franchise, and eventually compete for the Stanley Cup. [Midway]",https://metacritic.com/game/playstation-2/nhl-hitz-20-03
60,America's Army,pc,"Jul  4, 2002",,82,6.0,U.S. Army,U.S. Army,"['Action', ',                                            ', 'Shooter', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Tactical', ',                                            ', 'Modern', ' ']",No Online Multiplayer,T, Best shooter game i´ve ever seen. Never seen before a game there you have to take a very real training. Only after pass the test positivie you can start kill other players. But the important thing is the reality on weapons handling in combination of your breath! All i can say is HOOAH.,https://metacritic.com/game/pc/americas-army
61,Star Trek Bridge Commander,pc,"Feb 27, 2002",,82,7.6,Totally Games,Activision,"['Simulation', ',                                            ', 'Sci-Fi', ',                                            ', 'Space', ',                                            ', 'Large Spaceship', ',                                            ', 'Civilian', ' ']",No Online Multiplayer,E,"While on duty in a remote area of space, a nearby sun suddenly erupts releasing a deadly blast that damages your ship, kills your Captain and threatens nearby colonists. Now you must take control of your ship and lead your crew to solve the mystery. Your mission is clear -- discover the cause of the devastating explosion and prevent it from happening again. During the race you will battle the Cardassians, ally with the Klingons, investigate the unpredictable Romulans and reveal a secret plot that threatens the Federation itself. [Activision]",https://metacritic.com/game/pc/star-trek-bridge-commander
62,Duke Nukem Advance,game-boy-advance,"Aug 12, 2002",,81,8.3,Torus Games,Take-Two Interactive,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ' ']",1-4 ,T,"Alien scientists have taken control of the top-secret Area 51 military  base, and are plotting to overthrow Earth! But not if Duke can stop them. Armed with alien-busting weapons, his kick-butt attitude, and using the aliens' own transporters, Duke takes the battle to four unique locations around the world. Oh, and rescues a few babes along the way.",https://metacritic.com/game/game-boy-advance/duke-nukem-advance
63,Mortal Kombat: Deadly Alliance,xbox,"Nov 18, 2002",['PlayStation 2'],81,8.2,Midway,Midway,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,M,"A controversial franchise marks its return in Mortal Kombat:  Deadly Alliance.  This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities.  Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality.  Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",https://metacritic.com/game/xbox/mortal-kombat-deadly-alliance
64,Medal of Honor Frontline,xbox,"Nov 10, 2002",['PlayStation 2'],81,7.3,EA LA,EA Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Historic', ' ']",1-4 ,T,"Head back behind enemy lines with Lt.  Jimmy Patterson in Medal of Honor Frontline.  In this installment of the Medal of Honor series, Lt.  Patterson is on a mission to infiltrate the German frontline and steal the HO-IX flying wing, an experimental Nazi weapon so powerful it could turn the tide of World War II.  All 20 levels and six major missions in the game are based on real World War II events.  You'll also find authentic weapons, including the Colt .45, Springfield sniper rifle, Panzerschreck rocket launcher, and Browning automatic rifle.  The World War II experience just got more intense.",https://metacritic.com/game/xbox/medal-of-honor-frontline
65,NHL Hitz 20-03,xbox,"Sep 16, 2002",['PlayStation 2'],81,7.9,Black Box,Midway,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Arcade', ' ']",1-4 ,E,"In the world of NHL Hitz 20-03, hard-checking and highlight-reel action is common. This year's installment in the action-packed NHL Hitz series showcases three-on-three gameplay with players who leap, glide, check, pass, and score on defenders. New features include a deeper New Season mode, player trades, a playoff tree, and official NHL awards. The game also boasts bigger, stronger, and faster players, plus improved goalie logic, behavior, animations, and control, making it tougher to score.",https://metacritic.com/game/xbox/nhl-hitz-20-03
66,Star Wars: Jedi Starfighter,playstation-2,"Mar 10, 2002",['PlayStation 4'],81,7.7,LucasArts,LucasArts,"['Simulation', ',                                            ', 'Sci-Fi', ',                                            ', 'Small Spaceship', ' ']",1-2 ,T,"The galaxy is in turmoil as the events of Star Wars: Episode II rapidly approach. Mace Windu dispatches one of the Council's top Jedi - Adi Gallia - to investigate disturbances in the Karthakk system, as a secessionist movement threatens to expand. Using the Republic's new prototype Jedi starfighter, Adi Gallia sets out on missions which lead into events depicted in the Star Wars: Episode II film. She quickly gains an upper hand in space battles through Force powers, but will these be enough to counter the massive fleet of the evil Captain Toth and a mysterious figure that threatens the very foundations of the Galactic Republic system? [LucasArts]",https://metacritic.com/game/playstation-2/star-wars-jedi-starfighter
67,Pro Race Driver,playstation-2,"Dec  6, 2002",['PC'],81,8.6,Codemasters,Codemasters,"['Driving', ',                                            ', 'Racing', ',                                            ', 'GT / Street', ' ']",1-4 ,T,"[Also known as ""TOCA Race Driver""] Ryan McKane, a test driver with gasoline running in his veins, spends his life struggling against his father's disappointment, while his brother's phenomenal racetrack success overshadows every minor victory he achieves. When his father perishes in an octane-fuelled blaze of fire on the asphalt that he loved, Ryan's frustrated ambition galvanizes into a unrelenting determination to triumph over all opposition and become first a touring car champion, then maybe even World Champion. Petrolheads and mass market gamers alike slam the pedal to the metal to guide the actions of our hero through the hairpins and chicanes of a career in global racing. Features 42 licensed touring & race cars including Holden Commodore, Ford Falcon, Mercedes CLK, Alfa Romeo GTV and Viper GTS; 38 international circuits recreated under licence including Bathurst, Hockenheim and Silverstone; and 13 global Championships including official series: DTM from Germany, V8 Supercars from Australia and the Britsh Touring Car Championship. [Codemasters]",https://metacritic.com/game/playstation-2/pro-race-driver
68,Chessmaster 9000,pc,"Aug 31, 2002",,81,7.5,Ubisoft,Ubisoft,"['Miscellaneous', ',                                            ', 'Board Games', ',                                            ', 'Board Games', ',                                            ', 'Board / Card Game', ' ']",1-2 ,E,"Chessmaster 9000 builds on the strong foundation of its predecessors by adding many new tools to help players master the game of chess, including a new course on the Psychology of Competition by International Master Josh Waitzkin, a new Endgame Quiz from five-time chess champ and Grand Master Larry Evans, and a new Blunder Alert feature that immediately notifies players of better moves when they move their pieces into danger. Additionally, new online features include a free matchmaking service via ubi.com, special chat events, and rated games online. [Ubi Soft]",https://metacritic.com/game/pc/chessmaster-9000
69,Star Wars Jedi Knight II: Jedi Outcast,xbox,"Nov 20, 2002",,81,6.4,Vicarious Visions,LucasArts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Sci-Fi', ' ']",1-2 ,T,"In the tradition of Jedi Knight, rebel agent Kyle Katarn returns in thrilling first-person action.  Several years have passed since Kyle avenged his father's death and saved the Valley of the Jedi from Jerec and his band of Dark Jedi.  When a new and menacing threat to the galaxy emerges, Kyle knows he must reclaim his past in order to save his future.  You assume the role of Kyle and employ a unique mix of weapons, Force powers, and your lightsaber in both solo and multiplayer modes.  ",https://metacritic.com/game/xbox/star-wars-jedi-knight-ii-jedi-outcast
70,Kirby: Nightmare in Dream Land,game-boy-advance,"Dec  2, 2002",,81,8.6,HAL Labs,Nintendo,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",1-4 ,E,"When King Dedede steals the Star Rod, it's up to Kirby to recover the fragmented pieces from Triple D's underlings and restore power to the Fountain of Dreams.  Kirby: Nightmare in Dream Land is an action-packed side-scrolling adventure chock full of awesome copy abilities and fast-moving gameplay.  Kirby may not look tough, but he can float over dangerous obstacles, eat enemy projectiles, and copy his enemies' abilities.  You can use these skills in the single-player story mode or multiplayer mode with up to three friends using the Game Boy Advance Link cable.",https://metacritic.com/game/game-boy-advance/kirby-nightmare-in-dream-land
71,EverQuest: The Planes of Power,pc,"Oct 28, 2002",,81,7.0,Sony Online Entertainment,Sony Online Entertainment,"['Role-Playing', ',                                            ', 'Massively Multiplayer Online', ',                                            ', 'Massively Multiplayer', ',                                            ', 'Fantasy', ',                                            ', 'Fantasy', ' ']",Massively Multiplayer,T,"Cross over to realms of ancient power, where legendary creatures guard long-hidden secrets. EverQuest: The Planes of Power will take you to places not meant for mortal eyes, reveal treasures and challenges mightier than any before, and bring you face to face with the gods themselves. Prepare yourself, the Planes await! [Sony]",https://metacritic.com/game/pc/everquest-the-planes-of-power
72,Mortal Kombat: Deadly Alliance,game-boy-advance,"Nov 20, 2002",['PlayStation 2'],81,7.6,Criterion Games,Midway,"['Action', ',                                            ', 'Fighting', ',                                            ', '2D', ' ']",1-2 ,M,"A controversial franchise marks its return in Mortal Kombat:  Deadly Alliance.  This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities.  Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality.  Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",https://metacritic.com/game/game-boy-advance/mortal-kombat-deadly-alliance
73,Freekstyle,playstation-2,"Jun 17, 2002",,81,7.7,Page 44 Studios,EA Sports,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Biking', ' ']",1-2 ,E,"Picture flying through rugged terrain with massive jumps at more than 70 mph, hitting a 40-foot jump at the ledge of a 200-foot cliff, and pulling off a Backflip, a Tsunami and a 360 all before you land. If you've got the guts to get this done, then Freekstyle is for you! Race as one of eight different riders in any one of the nine awesome venues and get major air as you show off some of the tightest tricks possible. Get off the beaten path as you find hidden routes, and piece together combo moves that let you rack up the points and the props. If you're into high-flying, hard-charging Freeky motocross action, then rev it up and show the world your own Freekstyle! [Electronic Arts]",https://metacritic.com/game/playstation-2/freekstyle
74,Bomberman Generation,gamecube,"Jun  3, 2002",,81,8.3,Hudson,Majesco Games,"['Adventure', ',                                            ', 'Third-Person', ',                                            ', 'Fantasy', ' ']",1-4 ,E,Bomberman Generation is an example of a great gamecube game and a great bomberman game and is my 2nd favorite bomberman game. This game should be on the wii u.,https://metacritic.com/game/gamecube/bomberman-generation
75,All-Star Baseball 2003,playstation-2,"Feb 26, 2002",,81,8.3,Acclaim Studios Austin,Acclaim,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Baseball', ',                                            ', 'Sim', ' ']",1-2 ,E,"New features include Expansion Play, which allows baseball fanatics to choose a city, stadium, and team logo and integrate that team into Major League Baseball, after which they'll draft from a pool of unprotected players in an expansion draft of free agents and Minor League players to build a team from scratch. 10 game modes include Season, Career, Franchise (with 20 consecutive seasons), All-Star Game, Home Run Derby, and Batting Practice. [Acclaim]",https://metacritic.com/game/playstation-2/all-star-baseball-2003
76,Deus Ex: The Conspiracy,playstation-2,"Mar 25, 2002",,81,8.8,Ion Storm,Eidos Interactive,"['Action Adventure', ',                                            ', 'Sci-Fi', ' ']",1 Player,M,"The future is here, and the world is a dangerous and chaotic place. An ages old conspiracy bent on world domination has decided the time is right to emerge from the shadows and take control. No one believes they exist but you. You play the part of a powerful, nano-technology augmented anti-terrorist agent who must stop the conspirators from achieving their goals. [Eidos Interactive]",https://metacritic.com/game/playstation-2/deus-ex-the-conspiracy
77,Mortal Kombat: Deadly Alliance,gamecube,"Nov 17, 2002",['PlayStation 2'],81,8.6,Midway,Midway,"['Action', ',                                            ', 'Fighting', ',                                            ', '3D', ' ']",1-2 ,M,"A controversial franchise marks its return in Mortal Kombat:  Deadly Alliance.  This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities.  Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality.  Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",https://metacritic.com/game/gamecube/mortal-kombat-deadly-alliance
78,Divine Divinity,pc,"Sep 22, 2002",,81,8.4,Larian Studios Games,cdv Software,"['Role-Playing', ',                                            ', 'Action RPG', ',                                            ', 'Action RPG', ' ']",No Online Multiplayer,T,"Set in a new fantasy universe, Divine Divinity takes the player on a fantastic quest in a land torn apart by corruption and dark magic. Throughout his journeys the player will get the chance to develop his character as one of six character types, and meet a variety of people and fantastical beings. By combining the best features of the RPG genre, and introducing a lot of new features, Divine Divinity will appeal to both hard-core and new RPG players. [Larian Studios]",https://metacritic.com/game/pc/divine-divinity
79,F1 2002,playstation-2,"Jun 17, 2002",['PC'],81,6.4,Visual Sciences,EA Sports,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Formula One', ' ']",1-4 ,E,"Compete for, unlock and collect Formula One team specific EA SPORTS cards to win unique rewards and access new game modes. Building on the Challenge Mode from F1 2001 you can now set multi car challenges and compete against the star drivers from the Formula One grid. Enter into a head to head battle and test your driver skills against an opponent in an equally competitive machine. Handling, AI and engine sounds change as you test your skills in a team at the back of the grid or as a World Championship contender. Experience game breaking moments from multiple director cameras and capturing the emotion of a hard fought victory with unique hero shots. [EA Sports]",https://metacritic.com/game/playstation-2/f1-2002
80,Mega Man Battle Network 2,game-boy-advance,"Jun 17, 2002",,81,8.6,Capcom,Capcom,"['Role-Playing', ',                                            ', 'Action RPG', ' ']",1-2 ,E,"Enter the futuristic universe of Mega Man.EXE in this new adventure in the Battle Network series. Join him in his battle to fight cyber crimes in this mega role playing adventure. Now, there's a new net crime organization in town and its computer hacking has created a virus that's quickly gaining momentum. It's up to Mega Man.EXE, his pal Lan and friends to join the Net-Battlers and win this new cyber battle. Stop it before it spreads!",https://metacritic.com/game/game-boy-advance/mega-man-battle-network-2
81,Breath of Fire II,game-boy-advance,"Apr 16, 2002",,81,8.5,Capcom,Capcom,"['Role-Playing', ',                                            ', 'Console-style RPG', ' ']",1-2 ,E,"One of the most popular RPGs of all time continues in this epic quest. Enter the magical life of a hero Ryu, a dragon morphing warrior, as he embarks on a vast adventure in search of his missing father and little sister. Eight mysterious characters will join you along the way to help you find and master the hidden secrets of the amazing lands you will explore. Discover the right combinations of magical spells, strength, wisdom, guts, and luck to determine your fate as you master the world of dragons, demons, and mystery.",https://metacritic.com/game/game-boy-advance/breath-of-fire-ii
82,Shenmue II,xbox,"Oct 28, 2002",,80,8.9,Sega AM2,Microsoft Game Studios,"['Action Adventure', ',                                            ', 'Modern', ' ']",1 Player,T,"Seeking answers and vengeance, Ryo Hazuki arrives in the bustling metropolis of Hong Kong. Encountering new friends and foes alike, Ryo realizes he has much to learn and must master new martial art skills to prepare himself for his ultimate showdown with Lan Di, the man who killed his father. Each day brings Ryo closer to his goal of avenging his father's death and unlocking the mysteries of the Phoenix Mirror.",https://metacritic.com/game/xbox/shenmue-ii
83,Tiger Woods PGA Tour 2002,playstation-2,"Feb 24, 2002",['PC'],80,7.6,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Golf', ',                                            ', 'Sim', ' ']",1-4 ,E,"New TrueSwing Total Precision Swing lets you drive in true, slice it or add a draw, giving you more control over your shots. Compete as or against 12 PGA TOUR professionals including Tiger, Jesper Parnevik, Vijay Singh, Colin Montgomerie, and Notah Begay. Brand new course lineup includes such amazing layouts as Pebble Beach Golf Links, TPC at Sawgrass, Royal Birkdale in England, and more! [EA Sports]",https://metacritic.com/game/playstation-2/tiger-woods-pga-tour-2002
84,The Mark of Kri,playstation-2,"Jul 29, 2002",['PlayStation 4'],80,7.6,SCEA,SCEA,"['Action', ',                                            ', ""Beat-'Em-Up"", ' ']",1 Player,M,"Set in richly detailed 3D environments, each with its own distinct styles and themes, Rau, a fierce warrior, must battle the denizens of the dark world to prevent the invoking of an ancient spell that holds the power to unleash great evil throughout the land. Along with his loyal and trusted spirit guide, Kuzo, a large black bird, Rau embarks on an exhilarating journey that requires a combination of stealth, aggressive-action moves and calculated planning. Kuzo plays a strategic role in the quest with the ability to scout ahead to perches for a better view of looming danger, retrieve items and distract opponents. [SCEA]",https://metacritic.com/game/playstation-2/the-mark-of-kri
85,Broken Sword: The Shadow of the Templars,game-boy-advance,"Mar 17, 2002","['iPhone/iPad', 'PC']",80,8.2,Revolution Software,Bam Entertainment,"['Adventure', ',                                            ', 'General', ' ']",1 Player,T,"A quiet drink in a Cafe in Paris is the start of a mysterious adventure for young American George Stobbart. Unwittingly he is drawn into a web of archaic and sinister plots, with origins that extend back to the earty 14th Century and the deadly order of the Knights Templar. Dive into an adventure of global exploration: cryptic puzzle solving; and fight for survival. Feast on over 60 beautifully animated characters in over 70 breathtaking, hand drawn locations. Answer the call to action and challenge yourself to the limit with compelling game play for the would-be adventure.",https://metacritic.com/game/game-boy-advance/broken-sword-the-shadow-of-the-templars
86,NBA Live 2003,pc,"Nov 14, 2002",['PlayStation 2'],80,7.8,EA Canada,Electronic Arts,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Basketball', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",1-4 ,E,"Revolutionary Hand Control: Unprecedented control over both hands lets you make lightning-quick steals, monster shot blocks, and crossover dribbles. NBA Speed, NBA Power: Hundreds of new animations, including new signature moves. ""D Up"": Amazing control and new shot blocking animations bring defense to life. Real NBA Coaches: All the NBA head coaches are courtside in full 3D, reacting to the on-court action. Brand-new Commentary: Over 5,000 new lines keep the commentary fresh throughout the entire LIVE season. [EA Sports]",https://metacritic.com/game/pc/nba-live-2003
87,Colin McRae Rally 2.0,game-boy-advance,"Sep 16, 2002",,80,tbd,Spellbound,Ubisoft,"['Driving', ',                                            ', 'Racing', ',                                            ', 'Rally / Offroad', ' ']",,E,"Juegazo obligatorio si te gustan los juegos de rally. Graficamente competente, incluso cuenta con repeticiones al final de cada etapa con distintos angulos de camara para que veas donde fallas. Carreras variadas y control muy bueno. Lo unico es que la dificultad es excesiva en algunas etapas, incluso en nivel intermedio puede ser muy dificil quedar primero en etapas de hielo y nieve, ni aprendiendotelas de memoria y encontrando atajos.",https://metacritic.com/game/game-boy-advance/colin-mcrae-rally-20
88,The Elder Scrolls III: Tribunal,pc,"Nov  6, 2002",,80,7.9,Bethesda Softworks,Bethesda Softworks,"['Role-Playing', ',                                            ', 'First-Person', ',                                            ', 'First-Person', ',                                            ', 'Western-Style', ' ']",1 Player,T, The Games is wonderful. A good expansion for what is propably the greatest RPG ever designed. I had fun for hours and hours playing morrowind and Tribunal. Can't wait for the next expansion pack !!!!!!,https://metacritic.com/game/pc/the-elder-scrolls-iii-tribunal
89,NHL 2003,xbox,"Oct  9, 2002","['PC', 'PlayStation 2']",80,7.4,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",1-4 ,E,"In order to become a superstar in the NHL, you'll need a combination of speed, power, and moves. NHL 2003 gives you the abilities of all the stars and teams of pro hockey, but it's up to you to master them. This time, you have full control of the puck with Dynamic Deke Control and accurate puck physics. The game also features four game modes, including Create-a-Player, enhanced sounds and animations, and dynamic camera work to bring you closer to the NHL action.",https://metacritic.com/game/xbox/nhl-2003
90,MLB Slugfest 20-03,gamecube,"Sep  3, 2002",,80,tbd,Gratuitous Games,Midway,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Baseball', ',                                            ', 'Arcade', ' ']",1-2 ,E,"MLB SlugFest 20-03 ignites America's national pastime with a torrid blend of aggressive, adrenaline-style action and authentic MLB credentials.  Along with the series' signature brand of blazing fastballs, screaming line drives, and hard-hitting wall crashes, this year's Slugfest features more outrageous animations, fantasy players and stadiums, and extra DVD Content.  Bolster your lineup MLB superstars, including Alex Rodriguez, and take your game to the next level.  ",https://metacritic.com/game/gamecube/mlb-slugfest-20-03
91,Disney's Lilo & Stitch,game-boy-advance,"Jun  7, 2002",,80,7.4,Digital Eclipse,Disney Interactive,"['Action', ',                                            ', 'Platformer', ',                                            ', '2D', ' ']",,E,"WARNING: Stitch is extremely dangerous. The result of an illegal genetic experiment by a mad scientist, Stitch appears to be harmless - small, furry, with six legs - but his very existence is an abomination to all that's decent in the galaxy. Last seen on the island of Hawaii in the company of a little named Lilo. Fugitive may be disguised as a family pet.",https://metacritic.com/game/game-boy-advance/disneys-lilo-stitch
92,2002 FIFA World Cup,pc,"Apr 30, 2002",['PlayStation 2'],80,7.5,EA Sports,EA Sports,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Team', ',                                            ', 'Soccer', ',                                            ', 'Sim', ',                                            ', 'Sim', ' ']",1-16 ,E,"The official soccer game of the 2002 Korea/Japan World Cup features new ""Air Play"" gameplay with intuitive one-button headers, volleys, scissor kicks, juggling and showboating. New player-to-player animations allow for agressive jostling for the ball on the ground and in the air. The Tournament Mode features a seven game series beginning with round-robin play, followed by playoffs leading to the final match with a progressive story line and a rising intensity as you advance. [EA Sports]",https://metacritic.com/game/pc/2002-fifa-world-cup
93,Kelly Slater's Pro Surfer,xbox,"Sep 16, 2002","['PC', 'PlayStation 2']",80,6.8,Treyarch,Activision,"['Sports', ',                                            ', 'Alternative', ',                                            ', 'Surfing', ' ']",1-2 ,E,"Experience the rush of big-wave surfing and the surfer lifestyle as you search the globe for the world's best breaks. In Kelly Slater's Pro Surfer, you'll play Kelly Slater, or one of eight other surfers, in exotic locations with more than 30 challenging levels to explore. Drop down huge waves, ride barreling tubes, and pull off exciting trick combinations and signature pro moves. The game features multiple gameplay modes, including a Surf Trip where you choose your own path in search of the perfect wave. ",https://metacritic.com/game/xbox/kelly-slaters-pro-surfer
94,NHL 2K2,dreamcast,"Feb 14, 2002",,80,8.1,Treyarch,Sega,"['Sports', ',                                            ', 'Traditional', ',                                            ', 'Ice Hockey', ',                                            ', 'Sim', ' ']",,E,"This game is far from amazing by today's standards, but it truly is one of the greats of it's time. It sits somewhere between simulation and arcadish... and it's a great blend. It certainly suffers from awkward controls and some inconsistencies, but it's alot of fun to play and that's the most important thing. The breakaways are hard to get but so damn satisfying, as is pretty much every goal...",https://metacritic.com/game/dreamcast/nhl-2k2
95,Medal of Honor Frontline,gamecube,"Nov 10, 2002",['PlayStation 2'],80,7.5,Dreamworks Games,EA Games,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Historic', ' ']",1-4 ,T,"Head back behind enemy lines with Lt.  Jimmy Patterson in Medal of Honor Frontline.  In this installment of the Medal of Honor series, Lt.  Patterson is on a mission to infiltrate the German frontline and steal the HO-IX flying wing, an experimental Nazi weapon so powerful it could turn the tide of World War II.  All 20 levels and six major missions in the game are based on real World War II events.  You'll also find authentic weapons, including the Colt .45, Springfield sniper rifle, Panzerschreck rocket launcher, and Browning automatic rifle.  The World War II experience just got more intense.",https://metacritic.com/game/gamecube/medal-of-honor-frontline
96,James Bond 007: NightFire,gamecube,"Nov 18, 2002",['PlayStation 2'],80,8.5,Eurocom Entertainment Software,Electronic Arts,"['Action', ',                                            ', 'Shooter', ',                                            ', 'First-Person', ',                                            ', 'Modern', ' ']",1-4 ,T,"The ultimate secret agent is back in his most dangerous adventure yet in James Bond 007: NightFire.  Explore new heights and depths like never before--infiltrate towering skyscrapers, take on treacherous underwater missions, and maneuver your sleek Aston Martin V12 Vanquish through the streets of Tokyo.  New state-of-the-art upgradeable gadgets and weapons and original missions--including zero-gravity assignments--will leave you shaken and stirred.  ",https://metacritic.com/game/gamecube/james-bond-007-nightfire
97,Robin Hood: The Legend of Sherwood,pc,"Nov 14, 2002",,80,8.5,Spellbound,Strategy First,"['Strategy', ',                                            ', 'Real-Time', ',                                            ', 'Fantasy', ',                                            ', 'General', ',                                            ', 'Fantasy', ' ']",No Online Multiplayer,T,"Roam the dense foliage of Sherwood Forest and come face to face with royal trouble as you fight for the common man in Robin Hood: The Legend of Sherwood. Take on the role of the legendary nobleman, Robin Hood, and join forces with Little John and his Merrymen as the battle for control of the King's throne ensues. A fascinating universe with strong-willed, powerful characters, Robin Hood: The Legend of Sherwood, takes you on a voyage through medieval Sherwood with a fistful of arrows and a heart full of courage. [Strategy First]",https://metacritic.com/game/pc/robin-hood-the-legend-of-sherwood
